uuid,category_label,joint_count,bone_count,pred_joints,vertex_count,face_count,j2j,j2b,b2b,iou,precision,recall
2a986b2f-87c5-5b74-bfe8-1fc5d1cc680e,character,34,33,40,23589,14808,0.05589338019490242,0.02736402176669799,0.0803816094994545,0.31897653155418615,0.3669105974868594,0.44189192041635234
466003a7-3ce1-526a-87cf-70f74a6b9772,"mythical creature, anthropomorphic",20,19,19,1398,2074,0.1536536067724228,0.08243169645337682,0.08682622015476227,0.27395556883799466,0.3491859585644617,0.32116403424464657
99e855bc-82d3-577a-8c1a-6fc8a831e289,accessory,28,27,28,9078,12984,0.012450638227164745,0.01005179452061254,0.07646240293979645,0.5821428371502425,0.7057730971669613,0.665424176473332
aa206538-af58-562d-8f0e-0866cc887825,vehicle,38,37,42,12466,6460,0.1214631199836731,0.046253861427041035,0.1733403503894806,0.20988793761773247,0.322641215263766,0.3081932131548692
9c07fe0c-7326-5e0c-a9c6-8a519e1a432f,"anthropomorphic, toy",28,27,19,4822,7484,0.05794968828558922,0.04283878696151078,0.08058538287878036,0.06351946130146753,0.11738308372721082,0.15700842741974882
c7390d3e-16b2-556c-870c-a0f13d7e370b,"character, anthropomorphic",14,13,23,19501,27722,0.07184028625488281,0.021261281131402306,0.07253150641918182,0.2764430680795098,0.5874816206993665,0.4185926397923463
c629cac5-19ac-58bd-b93c-5da046bf2085,anthropomorphic,28,27,21,39164,73560,0.040766846388578415,0.011460641742728296,0.053387291729450226,0.2639972695998679,0.35134588347842627,0.46850511564959274
232a2e1c-089d-5f9e-88ce-e70929a75bc4,character,52,51,31,33342,54040,0.09382928162813187,0.027138303634860823,0.08242988586425781,0.14704634184918502,0.1955805642325528,0.22519219614377603
c5159f04-16ed-5953-ad71-e0bb197df896,"toy, anthropomorphic",22,21,43,4497,6246,0.037137895822525024,0.04229647848419412,0.0816565752029419,0.42986693952877497,0.5766798695408067,0.582746143218828
1a034dbb-e87e-5c42-b285-6b5ea4acadc3,"character, anthropomorphic",28,27,21,1004,1160,0.03725084662437439,0.02495559474586376,0.07624588161706924,0.30759499852769845,0.3689312080419432,0.490566406179654
c7cd660c-2775-58c6-ae75-06c855092beb,"character, anthropomorphic",34,33,33,1825,3042,0.01701158843934536,0.013567973147005294,0.08454744517803192,0.4089274856538253,0.4991292494141312,0.533038239229972
e1c90819-be08-5a7d-936f-63a9f15a8a47,anthropomorphic,15,14,25,6780,9734,0.03080384060740471,0.03981036991812289,0.07779654115438461,0.39548542670512704,0.5642854200051561,0.5638986434165245
8e256e7f-a9db-5b9a-80f8-049dff9b57a3,"character, anthropomorphic",52,51,32,37173,42983,0.13435453176498413,0.045770584998535924,0.08982087671756744,0.14105698795938484,0.183259633525012,0.2045131456391503
8a64aa4f-9ed5-5c83-8d81-e5ef81bb0e52,character,67,66,17,3582,1914,0.020201995968818665,0.00818128847544465,0.07896754145622253,0.0903658630638597,0.10992267591959466,0.18465698429371427
ac680575-fb69-5081-ab7c-4878242d2b0b,animal,8,7,8,1413,2084,0.12475953996181488,0.09877312299795449,0.07826992869377136,0.4946409411779722,0.5683498275078458,0.6295024448212373
71a21229-5a2e-53d4-b5e8-a95776ce4e8f,jewelry,3,2,4,597,955,0.029383065178990364,0.07182303280569613,0.08342678844928741,0.8195813921831037,0.9269831649166017,0.890467171661204
b692af45-2f1b-5afc-b81b-d4bebcdff42c,animal,19,18,19,5294,4706,0.14966195821762085,0.11255757309692471,0.14915499091148376,0.06251059720064626,0.2033169271143111,0.10900695449492843
1845ba4d-1fa3-579f-9a9f-23d714b39fa9,"anthropomorphic, character",22,21,22,2289,3670,0.15016251802444458,0.08819833796852353,0.07903741300106049,0.28830320036046464,0.5290051890771066,0.40762784521411594
b69dad9e-b2e5-544c-a2d1-c42ba15c5abe,character,52,51,52,7710,12937,0.014820526354014874,0.010110344617435029,0.0848345011472702,0.369641600653375,0.44828461160283906,0.48346981065374395
88459988-50d0-53f7-aa35-10bbbe6d356d,"character, scanned data",52,51,22,15998,28113,0.012175646610558033,0.010957730791150507,0.08667811751365662,0.22464717132799852,0.27207614176017636,0.2944056342456287
4e608e7d-c47b-5214-bc03-7bd788418ca5,"character, toy, anthropomorphic",22,21,32,24298,35264,0.04638998210430145,0.02611828460067045,0.10310832411050797,0.353949660891095,0.5791509023129788,0.5143652138036247
8da3a5d9-2b50-5c60-9805-e9101c1642c5,mythical creature,52,51,38,24651,13208,0.06661417335271835,0.024879863191592067,0.12678301334381104,0.21570864389617841,0.26757686986584955,0.35452873350964287
d02f724e-0de3-5a0b-b6fe-6bff2fbb6e4b,"character, anthropomorphic",18,17,20,839,1168,0.011101143434643745,0.0270261235331418,0.0732482373714447,0.6696422383741844,0.8081156015500826,0.8119470031353693
6e6920f4-4291-5bd6-9259-dbab3e770683,animal,24,23,37,1798,2610,0.05106549337506294,0.05384590564220137,0.10967978090047836,0.3740948183525655,0.4870924582802707,0.5466742952249356
91ab02f7-18ba-5060-8491-71d1b35a2c16,"anthropomorphic, electronic device",29,28,41,26490,41972,0.20193971693515778,0.172847809724328,0.14468923211097717,0.04474313929855143,0.051517058698973724,0.10923635395475842
1da257ad-e8ab-5e53-83ee-293d665688f7,"character, sporting goods",18,17,52,13284,15460,0.028291473165154457,0.051385521773436964,0.09979868680238724,0.6688972772472891,0.8244162204888033,0.7826042978244308
f0f27de6-1932-51ec-9909-8edc007570d8,"character, anthropomorphic",4,3,3,194,276,0.32838404178619385,0.3741442660490672,0.1980777531862259,0.19248516807592167,0.34451219502998137,0.3479729729194108
b6d07d37-2e25-5d3c-a450-c1d9b9a365c2,character,52,51,41,15038,24114,0.03152040019631386,0.01309244723979202,0.11431880295276642,0.28345161281402115,0.33035857643885697,0.4360118264544924
d90d625e-efc5-5bf1-b902-69840aebbccb,character,22,21,23,5403,2564,0.0506168007850647,0.03197011381954602,0.07896509021520615,0.37900600858588757,0.5617879803682274,0.5482641612394695
3e54ad40-4d12-5694-86ff-aa95dff0b646,vehicle,5,4,5,17730,19362,0.11639247834682465,0.14123700708150863,0.1326623111963272,0.18853820562350257,0.3939927978257768,0.2504124826146292
43c7f5fa-98b5-5d6d-9021-ea4b29611a29,character,45,44,52,10024,18220,0.02492169477045536,0.014703056094451593,0.09336403012275696,0.4633343338720087,0.5632391226372744,0.5857842014013583
0554856a-2635-5107-b8e8-a9b141781769,"character, anthropomorphic",46,45,28,17964,14615,0.1156490370631218,0.04216371745756727,0.08188553154468536,0.1173799308318795,0.18137109425620995,0.21688722995182327
0e7035a9-82f3-50a2-b15f-e63cf6b70b4a,"mythical creature, anthropomorphic",35,34,29,10246,8242,0.05781727656722069,0.036078215673052035,0.07789535075426102,0.3633067576204988,0.4619821505171601,0.48525656640446896
a359749f-0362-5996-b1e3-35ebfc6b7e47,character,6,5,18,7854,10181,0.05057871714234352,0.09747608792450693,0.1154974028468132,0.3912132529612582,0.6186374424647867,0.5667788890330763
334b4d0d-081e-5724-aecd-f4f01a3d89c0,household item,6,5,4,655,714,0.08166273683309555,0.08331781276501715,0.1399204134941101,0.1655681709160898,0.2883588914333353,0.4071716026795614
05fab087-3fea-53f8-85cf-aa03c2e3daf0,"character, anthropomorphic",46,45,21,10756,19194,0.015559835359454155,0.012905133045500233,0.07319381833076477,0.2638880374780751,0.30140153716536533,0.3564797537300808
f0bca667-3935-5a4a-9b3b-802266b647d2,character,70,69,22,37220,60092,0.019481826573610306,0.009656797475393185,0.08465272188186646,0.1830431869869869,0.21264535059769768,0.2585740159155216
643dbe1c-0b26-54e0-a749-9b6ef60652bc,character,34,33,20,8260,4182,0.026132499799132347,0.010308905993588269,0.07394281774759293,0.283334172223462,0.33225515964962693,0.43555980775089753
313f9357-c808-5890-97e2-0edd27c25b83,toy,11,10,15,4132,8162,0.06235428899526596,0.04130143108777702,0.07429235428571701,0.4681899269221849,0.5930150112414473,0.6192648398037435
c4f8f7f0-d4ae-56dc-9257-e1b7d13852e1,toy,22,21,20,1583,1988,0.054081112146377563,0.032370556972455236,0.05624641478061676,0.3955517655039755,0.47220873860746737,0.5391693827512822
266819b5-8691-50bd-8fe9-dc86a40cb0a3,character,40,39,52,24243,24276,0.01255710981786251,0.010281532304361463,0.09929528087377548,0.48252548664857303,0.6422769145986157,0.6238938872626122
aa451a85-31ac-5ca3-b416-81a1fdede8eb,character,24,23,22,84142,94320,0.04508420452475548,0.025465628851882437,0.05683308094739914,0.33426239672837627,0.5485386854716706,0.48233949997660697
484dae85-f16a-5175-8290-7bf8f8d8c56c,"anthropomorphic, toy",28,27,23,16027,11025,0.06575928628444672,0.039792520459741354,0.08526550233364105,0.2985328000931068,0.42333047668133583,0.47792087487540824
cde113e2-d9af-586d-ad10-b1794a22c7fb,character,28,27,46,12653,6748,0.020861659198999405,0.015779286390170455,0.11334043741226196,0.47215800537729546,0.5895867449708322,0.6305882125721098
c074f8e9-dd21-550c-a66a-e52871079f6f,character,49,48,24,47484,88547,0.08477741479873657,0.025476308190263808,0.08515548706054688,0.08810176531512533,0.1862777614178823,0.19212330756860416
ac9aaac1-feec-5bd2-b019-5dac39c1d473,character,63,62,53,38078,71388,0.039091095328330994,0.010784196919972464,0.10866512358188629,0.20892861223218498,0.2455170473103451,0.35443783981211285
f8d8e9cf-baeb-5662-9ba6-6fcf3550609d,"character, anthropomorphic",40,39,31,172391,330006,0.09260871261358261,0.022759252791142753,0.07246334105730057,0.17372157310547295,0.21255585394287646,0.29630903247607365
4e8768c2-2882-5b88-a29d-bc6fabb7f07a,"character, anthropomorphic",19,18,22,31104,51827,0.028447898104786873,0.021594038444825193,0.06313580274581909,0.33563621645861186,0.4685275734197283,0.5539239123802167
f02079b0-32ec-5416-9f58-4eae38a4abd3,"anthropomorphic, toy",52,51,29,137446,233860,0.05201037600636482,0.022388984718167318,0.08637632429599762,0.20315010499616903,0.2672067808977502,0.3327697902837649
d269b03b-edc1-59fe-b88b-23162314a239,"character, anthropomorphic",29,28,18,1305,1928,0.037723980844020844,0.025365382517015353,0.05857401341199875,0.2731146986384727,0.36921838154472486,0.4061517405460005
614f07bf-ad35-5211-8f26-37aab6868868,character,18,17,19,957,1257,0.0283820703625679,0.027853382086552875,0.06873765587806702,0.6578557670195989,0.7415151848860947,0.7677930367548826
2936cef0-870e-5942-a111-fffa8ef36330,"anthropomorphic, toy",52,51,21,28929,18316,0.03353780508041382,0.02653385341233973,0.060843974351882935,0.1223269456515909,0.16068709801061257,0.27644179155637766
ef899b97-e43c-592d-b672-21657977f5a2,character,52,51,52,19411,30030,0.027649283409118652,0.009543918503018526,0.1258128583431244,0.2461112515652143,0.3230177815153177,0.39933205050308385
8bdbf5ca-64d7-5db1-9c14-04d01b68545f,"character, scanned data",52,51,36,30624,50161,0.03309067711234093,0.013643406111643545,0.11702418327331543,0.31537682374722176,0.3603634905145928,0.41728495486299494
1c7bf9c7-25c7-53cd-b45a-ad8aa520a476,character,28,27,21,7516,11320,0.014869088307023048,0.011714198515706119,0.07521377503871918,0.46190186151988816,0.5503620293357342,0.5733106818866054
efebac99-0c8c-5036-87ea-622382c0f982,mythical creature,34,33,52,9834,14808,0.018256088718771935,0.016744922277911637,0.10845237970352173,0.49971493184681476,0.6203647790400532,0.6336998366255638
c1693cec-262b-57d4-8f31-9b3424a9059e,"toy, anthropomorphic",28,27,15,19043,31546,0.0696459710597992,0.05687310622694592,0.0523952916264534,0.16785862119194164,0.237849390568093,0.2828045130542617
3b23942f-fbf4-5efd-a5b0-ec0695152d1f,character,52,51,21,14388,23370,0.021202724426984787,0.01395726601947986,0.08921723067760468,0.17182464107544754,0.21465584460293266,0.2671928273490512
0a02ed99-55a3-5445-8777-a53107b8f2aa,character,22,21,23,1173,1646,0.09551790356636047,0.026411473538483613,0.07092034816741943,0.3860854965742467,0.5194486853746326,0.4866604861646505
609b65bb-6357-5926-a3e4-240ae80b99d6,"mythical creature, anthropomorphic",52,51,46,71578,126150,0.03662708401679993,0.01596905458111154,0.0965762808918953,0.2195876335521485,0.2948730843656753,0.39850978023483236
0e2dac98-4801-59b9-a224-17123b2df061,character,52,51,28,21912,11208,0.01426242757588625,0.010831436698416448,0.09279029816389084,0.26599652543006624,0.3112246564140715,0.3804632811426076
68649d56-6965-544f-92bf-733dccbeb530,"character, weapon",52,51,30,139800,264424,0.13316874206066132,0.028994723706273363,0.09406574070453644,0.17709477896563422,0.2229541576761699,0.2522920764027788
754bc733-2a61-533d-b0f0-fcf1f8468751,"mythical creature, anthropomorphic",22,21,32,5420,8082,0.030825169757008553,0.04497525246551959,0.06465035676956177,0.43824041755219045,0.535678576398625,0.5885437473652583
79205df1-0157-54c0-988c-578c6f9b5917,character,22,21,17,5268,8533,0.01868882030248642,0.012214555774870165,0.07696327567100525,0.48620954680137224,0.6818673493268583,0.6047192283747068
1f0c9480-6d0b-5419-9cc0-1069540e8d7d,miscellaneous,16,15,6,2257,2808,0.06782727688550949,0.041876010208701096,0.06275931000709534,0.0912204419387067,0.10889379231841481,0.2911041943877234
8b204997-c680-52f8-93f5-23d3675e3b30,anatomy,20,19,16,10234,18572,0.05274657532572746,0.022807312838267535,0.06079642474651337,0.3363911916066281,0.438809810451321,0.5354497407957921
daebbd86-441b-5878-a17f-523480b7c29b,character,52,51,51,30624,50161,0.012180840596556664,0.008569183543680565,0.13217443227767944,0.3746469564875202,0.42738234347803555,0.5202696279279714
fc589a9a-6a05-54c3-8458-974e05fba992,character,52,51,52,20388,37004,0.013325033709406853,0.008700411169019599,0.1081002801656723,0.33426616289778904,0.394471507016194,0.49072762356672917
e14583e9-d364-5979-a721-86eebcda62ab,character,52,51,52,16675,28360,0.013993595726788044,0.009525982490651166,0.10302408039569855,0.36749952378653233,0.46174265828597844,0.5114095839843977
d3088225-ff03-5f5c-8983-2c78e16df478,anthropomorphic,28,27,15,2217,3732,0.01527425553649664,0.010786559681097667,0.0627049133181572,0.22396122723116815,0.3097222807522064,0.4291051216119094
9ac01f9f-959f-5747-b17b-b74d7356cb01,anthropomorphic,28,27,22,11932,15876,0.04634949192404747,0.017586421703030777,0.08494381606578827,0.19066302509088068,0.3065248765794588,0.38128516368367
fa41b2d8-42d7-5afb-8b7e-0ca58656ff00,"animal, mythical creature",35,34,20,3770,5612,0.0279044471681118,0.011702138278633357,0.048866771161556244,0.1983236677929663,0.24958673384196686,0.4204912678081635
d9085619-2b05-5374-9ce6-b06b4a605351,"character, toy",22,21,32,4558,6518,0.05528251826763153,0.07357186351146083,0.10081128031015396,0.43039215219027827,0.5734730022630221,0.5988018224454321
fcfef586-b349-51fd-91a1-7c4562e20542,animal,35,34,35,5492,6541,0.01529154647141695,0.009898094922703292,0.0681329146027565,0.6760970553529296,0.8038647073726908,0.782950964914406
1dfc6531-ccbd-5782-a849-379175bd9ae6,character,26,25,17,2072,918,0.023026444017887115,0.021623016622684458,0.08081135153770447,0.3693565470822978,0.42428157221629115,0.5273021813452949
fa81b94a-0f6e-5e9c-830c-2be362f9f2dc,character,52,51,41,18574,31290,0.047196049243211746,0.0191586913495529,0.14084504544734955,0.18188673910948414,0.22025726856343686,0.3340300883363149
511c2ff9-ca34-5929-819c-2db73cb7bfaf,anthropomorphic,11,10,24,29118,17350,0.06154424324631691,0.08377639978425577,0.11302272230386734,0.40846547595447863,0.6092385235128421,0.5521456781788795
3a7347fa-cb7c-5795-b3f9-9fa42848cb71,"anthropomorphic, toy",28,27,19,5604,8988,0.06394681334495544,0.04559556950851785,0.04509799927473068,0.28414384400429554,0.3545108322592408,0.39514466660782394
b839c5b5-20eb-5eb7-ae80-e1fee6b0250f,anthropomorphic,52,51,25,32795,50660,0.05949694290757179,0.012395633153500967,0.07252869009971619,0.1468722100770332,0.20225933982911024,0.24470777775746777
2b57206e-a017-5ff2-9874-4fda5f6ad610,"character, scanned data",52,51,52,27127,45910,0.012133827432990074,0.008737130522674236,0.10678958892822266,0.38920531178855555,0.4450013121121866,0.5154491271721693
f2c27fd2-eb35-55c7-b1f4-9e53eac78197,character,52,51,21,28292,51704,0.014680981636047363,0.012087573205852615,0.07915207743644714,0.2564205721135426,0.31672553822597715,0.3298218357179851
bd25e82a-1f62-5199-b2df-1d84320a6d62,food,5,4,3,246,400,0.06347217410802841,0.021164951690783102,0.04896596819162369,0.24370243510946726,0.4200913238823487,0.42361111081856234
9cf06f26-c3db-5d05-83fd-11fde834c684,"toy, anthropomorphic",34,33,34,20478,36836,0.11159072816371918,0.05472019191845046,0.08466984331607819,0.19360305618011123,0.29805203607799796,0.36911847965888644
3f1e23e8-817f-5f66-956b-fc169db1e925,tool,3,2,4,632,404,0.058623552322387695,0.12191531201824546,0.048697520047426224,0.4680116732187827,0.6887926887504124,0.6706349205717584
0f4e6342-456d-54fa-9126-197546e5f65e,"character, scanned data",31,30,52,17628,30184,0.055929817259311676,0.016730101804848976,0.12660318613052368,0.38427057455985275,0.46004578587837613,0.5248466108812582
a2d4115b-0af5-599e-8756-57027c6a85a2,"anthropomorphic, toy",22,21,23,5421,3030,0.08979540318250656,0.027348550431349355,0.0773424431681633,0.23937363537345355,0.40736483134014684,0.4654799059479089
0f22459d-6c47-572a-8adb-1f870c34d19f,character,34,33,22,7764,13056,0.01688653975725174,0.012971424910409207,0.07218170911073685,0.41590851626908204,0.5003175656009211,0.5328905799512718
2dde2aa1-3693-5e09-b24d-edc797b3c1ba,"character, anthropomorphic",19,18,28,7052,7590,0.057205796241760254,0.04533724394527131,0.08328718692064285,0.28565162049321513,0.42674870660438335,0.5565716488062863
0de50b22-9c62-5734-8e55-017c76a49269,"mythical creature, toy",30,29,20,1149,1890,0.08554351329803467,0.05311055311467498,0.08323341608047485,0.1944162789246059,0.3142396676841026,0.3646782642388298
f85c2321-4f96-5461-a82f-f29f2cb26524,character,52,51,53,28307,48118,0.02671593613922596,0.014224705219330301,0.10331332683563232,0.283805562750403,0.3330292824282831,0.42068935408578934
ae388366-ca77-53f2-afb6-dae66e5299e3,character,28,27,28,13961,19761,0.11180807650089264,0.03596625244244933,0.07621173560619354,0.24407805914834174,0.34153580035470327,0.4054757263067534
b650ed8f-7bc7-55e9-b1c5-04e5819b225b,vehicle,28,27,52,2889,3630,0.035211943089962006,0.020645454284161903,0.11894936114549637,0.35925134251476676,0.5039371214314481,0.47900522351512675
249bf1bb-4629-5018-8860-2d0b13998037,"character, weapon",51,50,34,9356,16276,0.030390417203307152,0.01270046945223037,0.10208867490291595,0.23553950472511168,0.2984815830039214,0.3726436059161097
1333323f-305a-5b9c-b934-79d5076ce260,character,28,27,49,13445,22588,0.009008591063320637,0.013168641882806028,0.11140958964824677,0.5743724527878324,0.7165625420419465,0.6999308858628351
3938ed59-b8fb-58f7-a86b-ead0d2daba08,animal,39,38,38,75198,129688,0.10203853249549866,0.027234592084393005,0.0956510379910469,0.3799656299651541,0.43193729222349364,0.4732032177223968
a130efc2-aa1f-59d6-aa41-c769358855b0,anthropomorphic,52,51,22,15400,27407,0.035932574421167374,0.018981187427098947,0.07450281083583832,0.21073917546712126,0.28036215054474795,0.2905129347349137
426356c0-431a-56c1-9f71-ff5b079c072e,"character, anthropomorphic",34,33,52,3264,5040,0.01340965460985899,0.010839358365046792,0.11341678351163864,0.4455283723310982,0.5739405501895858,0.6130754294181373
16701993-d6be-5918-bcdc-53c023a16113,electronic device,6,5,16,1849,2966,0.0639123022556305,0.11716844461625442,0.1018841564655304,0.2974553931136278,0.4043340719043462,0.45305875669743284
b788e1bf-ff8e-5299-8eee-bb0acffff613,character,40,39,22,9357,16482,0.021648216992616653,0.011854549092028967,0.07426561415195465,0.32966144681449666,0.37767926334123586,0.4533974292437229
03e48625-5133-5d50-b7cf-21cfe62f92a2,"mythical creature, weapon",47,46,34,1998,2210,0.05482073873281479,0.027132999889812815,0.08604356646537781,0.18581155608414865,0.2780894272181627,0.3397667552856296
f5750349-e3fd-5697-aa3b-39830084f37c,character,52,51,52,6631,11202,0.014082781039178371,0.010401482273524519,0.09377162158489227,0.33593667176269576,0.4104085108221333,0.47419035513051894
03d55059-555b-5d94-a13a-589e7a3d87dd,character,52,51,28,27740,50562,0.012430654838681221,0.012167859664519451,0.10752952098846436,0.2843923484517744,0.3380661069183281,0.38425518847268286
8546bf56-c522-5663-845c-58aa7b6a1fd9,character,65,64,52,18043,35936,0.015545625239610672,0.009453115669132855,0.06973062455654144,0.28991333868617,0.39055537867660356,0.4658744658093821
99d60a4b-5f2c-5baa-9a15-5aa5b5aedf4e,"animal, anthropomorphic",21,20,18,1044,1556,0.0906459391117096,0.052078539298640356,0.08044224977493286,0.2341570651887953,0.4045922338812003,0.377938498255347
e2fdd098-5f18-5f82-8aa1-90b1318c34e0,"character, anthropomorphic",54,53,28,4534,7354,0.029162904247641563,0.0169243853639013,0.09796763211488724,0.23604627854316304,0.30090447602395876,0.34006379451209934
c77dabfc-09c0-5dbf-8fd4-8885f2800b27,"character, anthropomorphic",34,33,34,2815,4128,0.015797864645719528,0.014025676310719812,0.07406725734472275,0.4077381615800351,0.47752641781795246,0.5570100374332196
6f32ea64-0c97-524f-b574-c829627b6a8c,clothing,43,42,52,9913,17193,0.023440390825271606,0.014101087482861029,0.11235269904136658,0.42076730715965127,0.5394942372757869,0.546140028817046
49ee0784-deb0-5011-be41-c7e86eadcfad,"character, scanned data",59,58,51,4241,7367,0.012796087190508842,0.010113490784230331,0.11513269692659378,0.3395736474702005,0.4367020193720736,0.46584889146050823
d0933715-4af9-5ff7-947f-bae67da3368b,plant,52,51,24,35568,56002,0.04952580854296684,0.019018127388941746,0.09541979432106018,0.24805727279236167,0.30405034357306365,0.3288759524268433
82acd801-4128-53f6-b2b6-45db22a8e33d,character,52,51,50,22026,36993,0.042761825025081635,0.01785912023857236,0.12588399648666382,0.25423095764289844,0.32893434774618974,0.3924814127089081
97edac25-50d7-5f8c-be39-13a5f1c47735,paper,4,3,2,408,388,0.24781808257102966,0.11184035241603851,0.20209169387817383,0.062499999996811224,0.09074074073401919,0.1113636363535124
78a395bb-b0a2-5824-aae3-0ed72c8464ac,character,52,51,53,8707,12923,0.019065598025918007,0.01043488690849253,0.1219024807214737,0.30806025498746714,0.37689456788146153,0.41376368692523163
35866d07-cc6b-5f95-b702-c32a56446325,"character, tool",34,33,28,5623,6942,0.03841888904571533,0.017384868930093944,0.077609583735466,0.34623982006915033,0.4515353339870035,0.47172559695659766
5724babd-0fdd-5258-935c-841b00f468d3,miscellaneous,6,5,8,2232,3848,0.16650663316249847,0.140839621424675,0.11859183013439178,0.3712889248406869,0.43062531544858407,0.523278688511301
6b0cb048-212f-54ee-80d0-d7e92275518b,character,52,51,21,4371,6037,0.020480958744883537,0.017514427009570812,0.07916158437728882,0.20480139803242728,0.2551768779755109,0.2812250088861511
dd9570c8-8a53-5076-ac6e-cdf4a1fe290a,mythical creature,18,17,11,1367,2658,0.07771385461091995,0.06273445402356712,0.048121899366378784,0.21123440073986818,0.30451051891840636,0.39420497903632074
6e41b3c4-abac-52ee-9715-84f06fcac46f,animal,37,36,20,9234,10448,0.057825274765491486,0.032625197502784434,0.06601226329803467,0.10331865884249498,0.13391768339519325,0.2780618441433747
c4e6073d-986f-53d0-934b-6649553fb68d,character,28,27,22,159201,299780,0.022644564509391785,0.01611706979615106,0.06627444922924042,0.47866355624746293,0.5895016904425279,0.6070415713334273
59c5baa2-1083-579c-bd5d-3ea99b8d70d1,"mythical creature, anthropomorphic",65,64,33,5112,7248,0.07446412742137909,0.04232118662559625,0.09243881702423096,0.09564204288950671,0.16648074025971493,0.19441661395294882
16eb9163-cc07-5e1a-8d28-d1709ea32a2d,miscellaneous,7,6,21,4357,8090,0.07604796439409256,0.1054671610805339,0.08610619604587555,0.30416409175177833,0.6734974411994017,0.5916486865130077
cb03bc3e-6734-528e-81d3-7b813531b572,mythical creature,14,13,14,22384,35952,0.05047205090522766,0.038441467231937816,0.09419238567352295,0.708293631443808,0.8058223930112094,0.8120029957779645
dc96d428-6f29-5353-9343-fea6d2771a19,"mythical creature, toy",53,52,19,1337,1860,0.04778549447655678,0.03502644681812901,0.07565999031066895,0.13858645649760368,0.17752524153025764,0.21581470011857468
45c45e54-0064-50dc-9502-a5baa5ff73ee,mythical creature,9,8,21,4888,8349,0.07786010950803757,0.04348756492670093,0.10149361193180084,0.13443866184501543,0.3398055928592742,0.3734698502924921
3b573c8b-6696-5f57-af89-267479386e1a,"mythical creature, animal",25,24,25,2424,3547,0.05096137151122093,0.030111642777919768,0.11643968522548676,0.42068181392606674,0.5338215361191041,0.5478551930231125
735fa196-7f37-592d-be9f-96ece261df2e,"character, mythical creature",28,27,18,2138,3488,0.016896359622478485,0.014555955111669997,0.07633467018604279,0.41126498258473776,0.4611784239445397,0.5495840502366107
2c861880-e066-5f53-bc53-f6cc17cfff9a,"character, anthropomorphic",22,21,44,39160,73460,0.08805280178785324,0.05624642495637421,0.10118110477924347,0.22913455426849508,0.3527753195468455,0.3469148346822419
6c669f59-5008-56a2-a22a-a6370d418cb9,character,54,53,36,23987,40099,0.01871815323829651,0.0123581801227475,0.11202120780944824,0.25235204257894733,0.28733841435370727,0.3839069386276581
4b7b950e-a61a-5a7e-adf9-88413d3be5f2,"character, anthropomorphic",52,51,17,2473,4370,0.04344621300697327,0.03627649741247296,0.0526718944311142,0.1252567960407429,0.1701449048271686,0.204927674735027
f02db93b-99ed-531b-b2e6-07f0e0201b55,character,52,51,22,20560,29392,0.022167367860674858,0.015847399703819643,0.08670037984848022,0.21739833049464327,0.2552138325499874,0.2763677821067119
f69e0a3d-7ab6-5f6a-b8c2-fe705007e72f,animal,80,79,42,4980,8676,0.022493883967399597,0.011928354381650155,0.07471376657485962,0.145899168759548,0.2017314943564068,0.286434540705881
31311dc7-6a0b-59b1-a610-ba8a7f4c99e0,"mythical creature, anthropomorphic",30,29,25,1740,2078,0.038125406950712204,0.01583358475007117,0.047311700880527496,0.3162121012684635,0.4513167412569036,0.4677485675465486
f06bb96a-8da9-5258-a84c-eeb4a3998f89,weapon,8,7,5,2274,1732,0.15170921385288239,0.06632647886872292,0.18144342303276062,0.12538030627049368,0.20708542797528218,0.2114110929693755
c5479604-b130-5c46-9398-f865102d7662,character,22,21,23,19448,25192,0.01502860989421606,0.012170426340004347,0.07158586382865906,0.6712137716941112,0.7837141260248004,0.7789554397255521
1bd786d3-4ad2-5a8f-89f4-ef2ae734f8da,toy,28,27,34,8437,13255,0.04818561673164368,0.04055295546148794,0.08019974827766418,0.3950103020012548,0.5437685257320554,0.5758280490414152
82daecf0-6b57-5ddd-bf48-d9b8c7ce0ea3,"mythical creature, anthropomorphic",37,36,28,1395,1592,0.09817050397396088,0.02731710797109242,0.08697495609521866,0.21027851200053427,0.30641567688754545,0.3061157978958285
14829385-747f-5ce3-ab78-acb3660b2d41,character,58,57,55,11109,18339,0.019740795716643333,0.009564480955437334,0.08911757171154022,0.28105183416631174,0.35306986024969017,0.39005423665545713
e29b6b86-9f39-5a14-8beb-d7fc8c8c57ba,"character, toy",28,27,6,1405,1952,0.0328836627304554,0.016532058051476877,0.06659922003746033,0.027485290498967942,0.04228413485035716,0.12563230416349236
454d35ee-b91a-58c5-bc75-8400aae243db,"character, anthropomorphic",49,48,21,1439,1654,0.036633387207984924,0.030840564508079774,0.1114751398563385,0.1335796494446,0.19413269973816255,0.2489725358292048
3f6fb0ae-64ce-5a6a-ac3e-aa61383c84ee,character,52,51,52,21634,37836,0.014621900394558907,0.007598883601111503,0.10689939558506012,0.26701927439827977,0.34491986675672465,0.39947919959319467
b25a2dcf-2bd4-5aaa-87af-b87d3bbb0d22,"character, anthropomorphic",17,16,18,1271,648,0.05347485840320587,0.036816240676368274,0.08249519765377045,0.38526138980657487,0.5284370187040321,0.5382497894476982
